ANALYSIS_TYPE,GAP_BUCKET,PREV_RANGE_BUCKET,OPEN_LOCATION,N225_DIMENSION,N225_VALUE,BASE_SAMPLE,CONDITIONAL_SAMPLE,BASE_AVG_MAX_UP_PCT,N225_AVG_MAX_UP_PCT,DELTA_MAX_UP_PCT,BASE_AVG_MAX_DOWN_PCT,N225_AVG_MAX_DOWN_PCT,DELTA_MAX_DOWN_PCT,BASE_AVG_CLOSE_PCT,N225_AVG_CLOSE_PCT,DELTA_CLOSE_PCT
CONDITIONAL,-1~0%,1~2,BETWEEN_PREV_HIGH_LOW,PERSISTENCE,UP_PERSISTENT,472,115,0.7208128888676951,0.8304223504536773,15.206368154454704,-0.2848810585137175,-0.2412583104873071,15.312617923423606,0.20528675404500626,0.2964865705035504,44.42557284458296
CONDITIONAL,-1~0%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_5M,0.2~0.5%,472,59,0.7208128888676951,0.542692299647974,-24.71107162075386,-0.2848810585137175,-0.33993008062930846,-19.323510802295157,0.20528675404500626,0.01289876310191723,-93.71670950621132
CONDITIONAL,-1~0%,1~2,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,-0.5~0%,472,132,0.7208128888676951,0.7746834301141283,7.473581851603255,-0.2848810585137175,-0.25552986924063104,10.302962726345367,0.20528675404500626,0.23527564240130389,14.608291945481769
CONDITIONAL,<-5%,3~5,BELOW_PREV_LOW,PERSISTENCE,MIXED,78,53,4.9434923338117,4.646784184010692,-6.001994739055856,-2.884090857108864,-2.5770197018828123,10.647069403835388,0.03066655969362543,0.02833472803708638,-7.603825404072838
CONDITIONAL,<-5%,3~5,BELOW_PREV_LOW,RANGE_10M,0.2~0.5%,78,46,4.9434923338117,4.1058635181832,-16.944070286089495,-2.884090857108864,-3.0856936988227757,-6.990169578638277,0.03066655969362543,-0.0745584938224904,-343.1263714200998
CONDITIONAL,<-5%,3~5,BELOW_PREV_LOW,DIRECTION,DOWN_MIXED,78,35,4.9434923338117,5.165009168217848,4.480978616899089,-2.884090857108864,-2.858590087001534,0.8841874743465277,0.03066655969362543,-0.18746652340765355,-711.3060130661532
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,DIRECTION,UP_MIXED,2617,632,1.6173094654202054,1.4693235748169922,-9.150128269654557,-1.2495108225083735,-1.6084976372135196,-28.7301885056494,0.17516149945435833,-0.3377760143000532,-292.8369050003863
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,PERSISTENCE,MIXED,2617,1540,1.6173094654202054,1.5589358812755967,-3.60930207809315,-1.2495108225083735,-1.3754976368765182,-10.082891008116924,0.17516149945435833,0.08118619975590795,-53.650659529172074
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_5M,0.05~0.2%,2617,524,1.6173094654202054,1.6561583266700335,2.4020672654465978,-1.2495108225083735,-1.072116605883088,14.19709324879391,0.17516149945435833,0.23175046712334166,32.30673855000234
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_10M,0~0.2%,2617,527,1.6173094654202054,1.740457831196166,7.6143971459392015,-1.2495108225083735,-0.8649681923908252,30.775454136970577,0.17516149945435833,0.4077561379779832,132.78867744805524
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RANGE_10M,0.2~0.5%,2617,1721,1.6173094654202054,1.5851567103434039,-1.9880397514675792,-1.2495108225083735,-0.9787851754135003,21.666530790937504,0.17516149945435833,0.30693234717049894,75.2282026167948
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,NIGHT_RETURN,0~0.5%,2617,608,1.6173094654202054,1.599473365676362,-1.102825410052815,-1.2495108225083735,-0.9984745100446218,20.090767358044985,0.17516149945435833,0.200375540595412,14.394739266104342
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RANGE_10M,0.5~1%,2617,587,1.6173094654202054,1.5870955232023505,-1.8681608476213787,-1.2495108225083735,-1.702227804303494,-36.23153746570183,0.17516149945435833,-0.21379874300427787,-222.05806850836373
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,DIRECTION,DOWN_MIXED,2617,813,1.6173094654202054,1.6135651314396735,-0.23151623486968356,-1.2495108225083735,-1.2909646174070524,-3.317601908838292,0.17516149945435833,0.31457503571522544,79.59142659497157
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_5M,-0.2~-0.05%,2617,469,1.6173094654202054,1.6196716689536643,0.146057608884717,-1.2495108225083735,-0.9675106008702361,22.568849869745534,0.17516149945435833,0.4590583677904837,162.07720830233023
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,NIGHT_RETURN,-2~-1%,2617,634,1.6173094654202054,1.5216101200818184,-5.917194413594965,-1.2495108225083735,-1.1745593398872645,5.998466061353925,0.17516149945435833,0.27387985958408206,56.35848085180767
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_10M,-0.5~-0.2%,2617,718,1.6173094654202054,1.403934366401212,-13.193214012604242,-1.2495108225083735,-1.1920109074495582,4.601794079973247,0.17516149945435833,-0.007392295971183253,-104.2202744291473
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,DIRECTION,DOWN,2617,418,1.6173094654202054,1.6475756930782584,1.871393713149962,-1.2495108225083735,-1.2206875529210366,2.3067643007264778,0.17516149945435833,0.10200109434423398,-41.76740056349409
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,PERSISTENCE,DOWN_PERSISTENT,2617,418,1.6173094654202054,1.6475756930782584,1.871393713149962,-1.2495108225083735,-1.2206875529210366,2.3067643007264778,0.17516149945435833,0.10200109434423398,-41.76740056349409
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_5M,-0.5~-0.2%,2617,215,1.6173094654202054,2.741774957508025,69.52692209685817,-1.2495108225083735,-0.8854960583055747,29.13258193890989,0.17516149945435833,1.4354152195368115,719.4810069611425
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,NIGHT_RETURN,0.5~1%,2617,187,1.6173094654202054,1.445617456407117,-10.615903306327331,-1.2495108225083735,-1.004114508732629,19.639390820410433,0.17516149945435833,0.21785795571696973,24.375479997381944
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,DIRECTION,UP,2617,649,1.6173094654202054,1.7247913213131085,6.645719832288095,-1.2495108225083735,-0.9687272007777019,22.471483773706165,0.17516149945435833,0.4573888857700073,161.1240981578767
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,PERSISTENCE,UP_PERSISTENT,2617,649,1.6173094654202054,1.7247913213131085,6.645719832288095,-1.2495108225083735,-0.9687272007777019,22.471483773706165,0.17516149945435833,0.4573888857700073,161.1240981578767
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_10M,0.2~0.5%,2617,430,1.6173094654202054,1.8242025975996452,12.792426966083784,-1.2495108225083735,-0.9036319749747309,27.68114059542888,0.17516149945435833,0.4888995556384586,179.113593547337
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_10M,-0.2~0%,2617,570,1.6173094654202054,1.5548314932993692,-3.863080842391737,-1.2495108225083735,-1.271795951874374,-1.7835083109775245,0.17516149945435833,0.2050629134633087,17.070768463444082
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,NIGHT_RETURN,-1~-0.5%,2617,330,1.6173094654202054,1.703364130993779,5.320853393460796,-1.2495108225083735,-0.9607484596004539,23.110032958997003,0.17516149945435833,0.260670548000527,48.81726224800314
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_5M,-0.05~0.05%,2617,889,1.6173094654202054,1.3061310372678392,-19.24050002833048,-1.2495108225083735,-1.591374047318163,-27.35976500975833,0.17516149945435833,-0.3492852942480874,-299.4075726321927
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,DIRECTION,FLAT_MIXED,2617,105,1.6173094654202054,1.7522067868663258,8.340847829705352,-1.2495108225083735,-0.6180355372172874,50.53780038682733,0.17516149945435833,0.7299117787865373,316.7078844724835
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,NIGHT_RETURN,1~2%,2617,45,1.6173094654202054,1.485956384006031,-8.121703620898954,-1.2495108225083735,-0.8839537100206418,29.25601810746076,0.17516149945435833,0.3971383290112176,126.72695212608612
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_5M,0.2~0.5%,2617,487,1.6173094654202054,1.689441093043876,4.459976842151819,-1.2495108225083735,-1.190884683307665,4.691927284232522,0.17516149945435833,0.2947682957563925,68.28372483372125
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,NIGHT_RETURN,-0.5~0%,2617,446,1.6173094654202054,1.805847714130979,11.657524595132946,-1.2495108225083735,-0.8934771873243744,28.49384165150864,0.17516149945435833,0.46854747600390045,167.49455643132893
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_10M,0.5~1%,2617,124,1.6173094654202054,1.1454396202170691,-29.176224791372018,-1.2495108225083735,-3.529314871622565,-182.4557265168396,0.17516149945435833,-1.686035821349572,-1062.5607377201638
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_10M,>=1%,2617,165,1.6173094654202054,1.5094864922756603,-6.6668114822744045,-1.2495108225083735,-1.6865500064869765,-34.97682261777082,0.17516149945435833,-0.1338663903387663,-176.42455148863792
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RANGE_10M,1~2%,2617,257,1.6173094654202054,1.9979657705547598,23.536392587404613,-1.2495108225083735,-1.6030107126717958,-28.291062693941036,0.17516149945435833,0.560569437055169,220.03005158176103
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,NIGHT_RETURN,<-2%,2617,367,1.6173094654202054,1.6092684010430856,-0.4971877398263178,-1.2495108225083735,-2.6570614485286326,-112.64813402693248,0.17516149945435833,-0.5195494093971509,-396.6116475456009
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RANGE_10M,>=2%,2617,40,1.6173094654202054,0.914259938119522,-43.4703155043997,-1.2495108225083735,-3.9913229490949305,-219.43084263027123,0.17516149945435833,-2.250825469967964,-1385.0001153104192
CONDITIONAL,-3~-1%,5~10,BELOW_PREV_LOW,RETURN_10M,-1~-0.5%,2617,83,1.6173094654202054,2.9577333326185453,82.87986287460912,-1.2495108225083735,-1.5526086338143499,-24.25731781158263,0.17516149945435833,1.841705476139621,951.4328102218105
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,DIRECTION,UP_MIXED,5123,1318,1.1274745554922911,1.0964377355455213,-2.752773425846246,-0.8896287096423975,-0.9015908843500284,-1.3446255250057477,0.07067566918739296,0.03320935795859207,-53.011611576624574
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,PERSISTENCE,MIXED,5123,2969,1.1274745554922911,1.1634435361111508,3.190225486122343,-0.8896287096423975,-0.9381412988989986,-5.453127662224569,0.07067566918739296,0.013822765318835434,-80.44197461762256
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_5M,0.05~0.2%,5123,1379,1.1274745554922911,1.0989615736341012,-2.528924641296254,-0.8896287096423975,-0.7835538750914567,11.923494981808705,0.07067566918739296,0.17830828113138586,152.2908989494114
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_10M,0~0.2%,5123,1404,1.1274745554922911,1.1574669708158465,2.660141213604568,-0.8896287096423975,-0.9277014909618162,-4.279625972808675,0.07067566918739296,0.03679793730866153,-47.93408009891825
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RANGE_10M,0.2~0.5%,5123,4061,1.1274745554922911,1.138769044415765,1.0017511143337787,-0.8896287096423975,-0.8739226933864699,1.7654574414803816,0.07067566918739296,0.09353083688527913,32.33809875543853
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,0~0.5%,5123,1625,1.1274745554922911,1.1972834508137413,6.191616030835339,-0.8896287096423975,-0.8924827702517084,-0.32081480491543135,0.07067566918739296,0.09411883406748833,33.17006425215021
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RANGE_10M,0.5~1%,5123,954,1.1274745554922911,1.032185346270738,-8.45156183413353,-0.8896287096423975,-0.9401563123310258,-5.679628157339798,0.07067566918739296,-0.006851993496849489,-109.69498212840656
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,DIRECTION,DOWN_MIXED,5123,1330,1.1274745554922911,1.1693491674737189,3.7140183587685436,-0.8896287096423975,-0.9720171161343223,-9.260987825476352,0.07067566918739296,-0.01788596625921013,-125.30710563459455
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_5M,-0.2~-0.05%,5123,1401,1.1274745554922911,1.1359305418094543,0.7499935387429656,-0.8896287096423975,-0.9081887442511279,-2.086267496491992,0.07067566918739296,0.006287135784374178,-91.10424300659375
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,-2~-1%,5123,416,1.1274745554922911,1.1129031087354213,-1.2923969490830307,-0.8896287096423975,-1.0560382582756576,-18.705505659788276,0.07067566918739296,-0.02292179598695198,-132.4323720602857
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,DIRECTION,FLAT_MIXED,5123,336,1.1274745554922911,1.4464693993600612,28.292864110666056,-0.8896287096423975,-0.9484514169839153,-6.61205137648522,0.07067566918739296,0.0836227247972169,18.318971378248257
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_5M,-0.05~0.05%,5123,1228,1.1274745554922911,1.1890273680156465,5.459352694347892,-0.8896287096423975,-0.958356768758008,-7.7254767489728415,0.07067566918739296,0.02026535701397596,-71.32626086603668
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_10M,-0.2~0%,5123,1341,1.1274745554922911,1.1675001165717094,3.550019012352949,-0.8896287096423975,-0.9005615844181339,-1.2289255795410565,0.07067566918739296,0.10099451293945207,42.898559151481436
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,1~2%,5123,365,1.1274745554922911,1.1376042176401142,0.898438204079926,-0.8896287096423975,-0.891586573528945,-0.2200765179143674,0.07067566918739296,0.13114253716237514,85.55542334471194
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_10M,0.2~0.5%,5123,1067,1.1274745554922911,1.1345454514904605,0.6271446183618723,-0.8896287096423975,-0.7516743689805402,15.506956909845071,0.07067566918739296,0.21750546688550665,207.7515492761758
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,0.5~1%,5123,851,1.1274745554922911,1.164518460233633,3.2855645886542635,-0.8896287096423975,-0.8692404703103257,2.2917694888991624,0.07067566918739296,0.08228568002847574,16.427167898898023
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_5M,-0.5~-0.2%,5123,482,1.1274745554922911,1.2094234557110712,7.268359167803889,-0.8896287096423975,-0.9725713208625145,-9.323284008387873,0.07067566918739296,0.10292229760594701,45.62620883440629
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_10M,-0.5~-0.2%,5123,1118,1.1274745554922911,1.060041312370383,-5.980910415531706,-0.8896287096423975,-0.9348026332355107,-5.077840126278266,0.07067566918739296,-0.024403491198905582,-134.52884348954797
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,DIRECTION,UP,5123,1102,1.1274745554922911,1.051648894602655,-6.725265818218689,-0.8896287096423975,-0.7439619310065743,16.373884639399357,0.07067566918739296,0.20273911540750422,186.8584305441123
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,PERSISTENCE,UP_PERSISTENT,5123,1102,1.1274745554922911,1.051648894602655,-6.725265818218689,-0.8896287096423975,-0.7439619310065743,16.373884639399357,0.07067566918739296,0.20273911540750422,186.8584305441123
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,DIRECTION,DOWN,5123,1037,1.1274745554922911,1.0904358915726566,-3.2850997602746124,-0.8896287096423975,-0.9044962443492515,-1.6712067119360678,0.07067566918739296,0.08734244346326332,23.582053721598665
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,PERSISTENCE,DOWN_PERSISTENT,5123,1037,1.1274745554922911,1.0904358915726566,-3.2850997602746124,-0.8896287096423975,-0.9044962443492515,-1.6712067119360678,0.07067566918739296,0.08734244346326332,23.582053721598665
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,-1~-0.5%,5123,608,1.1274745554922911,1.1813862140401963,4.781629730381419,-0.8896287096423975,-0.7948729631777042,10.651156537290946,0.07067566918739296,0.1711059463486413,142.10021400004368
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RANGE_10M,0.1~0.2%,5123,56,1.1274745554922911,1.2512184417569965,10.975315199966959,-0.8896287096423975,-0.45500533271682614,48.85446841079085,0.07067566918739296,0.24344924914503627,244.45977228675812
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,-0.5~0%,5123,1193,1.1274745554922911,0.9576033472662998,-15.06652255685009,-0.8896287096423975,-0.845146780767793,5.000055460494837,0.07067566918739296,0.036450977874404884,-48.42499789035324
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_5M,0.2~0.5%,5123,589,1.1274745554922911,0.9880352077257573,-12.367405285314865,-0.8896287096423975,-0.8905620121137717,-0.1049092122655754,0.07067566918739296,0.04634947175276614,-34.419479453568584
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_10M,0.5~1%,5123,134,1.1274745554922911,0.9646893409996036,-14.438038863024309,-0.8896287096423975,-0.8756770023420726,1.568261809573688,0.07067566918739296,-0.06536965502909357,-192.49244581720086
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,NIGHT_RETURN,<-2%,5123,53,1.1274745554922911,1.1511724704372215,2.1018580711635737,-0.8896287096423975,-1.8752372195539302,-110.78874807308277,0.07067566918739296,-1.0037969901281265,-1520.286502652857
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_5M,>=0.5%,5123,38,1.1274745554922911,1.1523248521878424,2.204067184886567,-0.8896287096423975,-0.5211025957467609,41.424710095492806,0.07067566918739296,0.1575352608605,122.89885992137297
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RANGE_10M,1~2%,5123,42,1.1274745554922911,2.2884670282537956,102.97283136953617,-0.8896287096423975,-1.4718198470108603,-65.44203565580581,0.07067566918739296,-0.10062892662155323,-242.38128591996878
CONDITIONAL,0~1%,1~2,BETWEEN_PREV_HIGH_LOW,RETURN_10M,-1~-0.5%,5123,45,1.1274745554922911,0.9690354584850925,-14.052565198512978,-0.8896287096423975,-1.4192679782713467,-59.53486694936445,0.07067566918739296,-0.21908275918382464,-409.98328236969047
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,DIRECTION,UP_MIXED,438,97,2.8415029271430963,2.7624857788428656,-2.7808223438881363,-2.440226713571418,-2.43438626207451,0.23934052784628676,-0.04611434295479139,-0.10057323285375643,-118.09533956139049
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,PERSISTENCE,MIXED,438,201,2.8415029271430963,2.908397576626957,2.3541995626630636,-2.440226713571418,-2.457984781260194,-0.7277220427927406,-0.04611434295479139,-0.1945903126353071,-321.97351228895417
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RETURN_5M,0.05~0.2%,438,70,2.8415029271430963,3.432253147267585,20.790061994355952,-2.440226713571418,-2.2182472614007915,9.096673310560814,-0.04611434295479139,0.5235972178584335,1235.432458338931
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RETURN_10M,0~0.2%,438,112,2.8415029271430963,3.2012547371282456,12.66061725816524,-2.440226713571418,-2.2573947558294063,7.492416861318027,-0.04611434295479139,0.3411688044892332,839.8323008173425
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RANGE_10M,0.2~0.5%,438,272,2.8415029271430963,3.166780709666114,11.44738509384745,-2.440226713571418,-2.518976810682597,-3.2271631432115373,-0.04611434295479139,-0.19655190917060766,-326.22727892555923
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,NIGHT_RETURN,0~0.5%,438,117,2.8415029271430963,2.874037188867477,1.1449666799073648,-2.440226713571418,-2.5958896830379365,-6.379037185389079,-0.04611434295479139,-0.3190786550633639,-591.9293100981089
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RETURN_5M,-0.2~-0.05%,438,97,2.8415029271430963,3.3692291775269054,18.57208188465235,-2.440226713571418,-2.497771982295527,-2.358193540135784,-0.04611434295479139,-0.14073692925996784,-205.1912273757008
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RETURN_10M,0.2~0.5%,438,83,2.8415029271430963,3.1954712424648433,12.457080791313272,-2.440226713571418,-2.2444608037063434,8.022447618342783,-0.04611434295479139,0.14674671987945448,418.2235948223722
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,NIGHT_RETURN,0.5~1%,438,67,2.8415029271430963,2.322904381552077,-18.25085382236184,-2.440226713571418,-2.4047269524020742,1.4547730738259026,-0.04611434295479139,-0.4783403598701881,-937.2919339632214
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,DIRECTION,DOWN_MIXED,438,85,2.8415029271430963,3.2144593686894587,13.125323151482386,-2.440226713571418,-2.4560848222862224,-0.6498621061153423,-0.04611434295479139,-0.1682935002654232,-264.9482774381308
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RETURN_5M,-0.5~-0.2%,438,94,2.8415029271430963,2.2371061965498726,-21.270318774610455,-2.440226713571418,-2.589139837334051,-6.102429865817246,-0.04611434295479139,0.008271549491358776,117.93704292711675
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RETURN_10M,-0.5~-0.2%,438,133,2.8415029271430963,2.3141676718628093,-18.55832173329768,-2.440226713571418,-2.412036220500165,1.1552407370376918,-0.04611434295479139,-0.07590581212701468,-64.60347749382362
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RANGE_10M,0.5~1%,438,152,2.8415029271430963,2.12281255064401,-25.292614328631778,-2.440226713571418,-2.3827401193492483,2.355789070845575,-0.04611434295479139,-0.11342247934842364,-145.95922240422766
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,DIRECTION,DOWN,438,136,2.8415029271430963,2.455133827698329,-13.597350041558128,-2.440226713571418,-2.709256498302331,-11.024786477202836,-0.04611434295479139,-0.31639793206740485,-586.1161013994896
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,PERSISTENCE,DOWN_PERSISTENT,438,136,2.8415029271430963,2.455133827698329,-13.597350041558128,-2.440226713571418,-2.709256498302331,-11.024786477202836,-0.04611434295479139,-0.31639793206740485,-586.1161013994896
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RETURN_10M,-0.2~0%,438,82,2.8415029271430963,3.0629467427032417,7.793193293761252,-2.440226713571418,-2.8032598825290562,-14.877026259019905,-0.04611434295479139,-0.5957010522409204,-1191.791260747055
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RETURN_5M,-0.05~0.05%,438,99,2.8415029271430963,2.623063366212127,-7.687465631105042,-2.440226713571418,-2.6881949077099696,-10.161686730149565,-0.04611434295479139,-0.7417186763153434,-1508.4337947577262
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,NIGHT_RETURN,1~2%,438,44,2.8415029271430963,1.621442223107981,-42.93716161192867,-2.440226713571418,-2.8279181422939423,-15.887516785484031,-0.04611434295479139,-0.9765528742652066,-2017.6770863299066
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,DIRECTION,UP,438,98,2.8415029271430963,3.259414550106668,14.707414832183483,-2.440226713571418,-2.0213062386714453,17.16727681776983,-0.04611434295479139,0.6534597869074276,1517.042388629613
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,PERSISTENCE,UP_PERSISTENT,438,98,2.8415029271430963,3.259414550106668,14.707414832183483,-2.440226713571418,-2.0213062386714453,17.16727681776983,-0.04611434295479139,0.6534597869074276,1517.042388629613
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,NIGHT_RETURN,-1~-0.5%,438,34,2.8415029271430963,4.666536157001752,64.2277441429061,-2.440226713571418,-2.632477871117769,-7.878413775127482,-0.04611434295479139,0.39236296592284264,950.8480025563831
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,RETURN_5M,0.2~0.5%,438,68,2.8415029271430963,2.532435369587248,-10.876904422779921,-2.440226713571418,-2.235803854903172,8.377207639410718,-0.04611434295479139,-0.027996346659886706,39.28928644319365
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,NIGHT_RETURN,-0.5~0%,438,86,2.8415029271430963,3.6527433456051526,28.549694977006183,-2.440226713571418,-2.3744114909778498,2.697094586643701,-0.04611434295479139,0.18278997559042154,496.384213409744
CONDITIONAL,3~5%,5~10,ABOVE_PREV_HIGH,NIGHT_RETURN,>=2%,438,67,2.8415029271430963,2.104080937466487,-25.95182931653807,-2.440226713571418,-2.0315758095989835,16.74643186633874,-0.04611434295479139,0.6124439218597327,1428.0985537626495
CONDITIONAL,-5~-3%,5~10,BELOW_PREV_LOW,DIRECTION,UP_MIXED,398,92,2.4832307875912916,2.230467469851845,-10.178808953340356,-1.729802795756189,-2.40893824666443,-39.26085982601008,0.38865308737111176,-0.17523484962408056,-145.08772870154885
CONDITIONAL,-5~-3%,5~10,BELOW_PREV_LOW,PERSISTENCE,MIXED,398,241,2.4832307875912916,2.3510222013072606,-5.3240555386425426,-1.729802795756189,-2.0201431148683455,-16.784590695798553,0.38865308737111176,0.08342988099593322,-78.5335859390025
CONDITIONAL,-5~-3%,5~10,BELOW_PREV_LOW,RETURN_5M,0.05~0.2%,398,64,2.4832307875912916,2.4025812669186113,-3.247765816841756,-1.729802795756189,-2.1679478891995267,-25.329193276728468,0.38865308737111176,-0.20228751769628928,-152.04834961291115
CONDITIONAL,-5~-3%,5~10,BELOW_PREV_LOW,RETURN_10M,0~0.2%,398,52,2.4832307875912916,3.128868187766489,25.999895112506195,-1.729802795756189,-1.1891482677160696,31.255269639205924,0.38865308737111176,1.1646613294324313,199.6660433885439
CONDITIONAL,-5~-3%,5~10,BELOW_PREV_LOW,RANGE_10M,0.5~1%,398,61,2.4832307875912916,2.409264418202632,-2.978634517511208,-1.729802795756189,-2.7645254372251262,-59.81737594640693,0.38865308737111176,-0.5177654387321368,-233.22046204093056
CONDITIONAL,-5~-3%,5~10,BELOW_PREV_LOW,NIGHT_RETURN,0~0.5%,398,116,2.4832307875912916,1.888209480420985,-23.961579010039223,-1.729802795756189,-1.354819622280941,21.677799018200965,0.38865308737111176,0.21403750148612508,-44.928392841570854
CONDITIONAL,-5~-3%,5~10,BELOW_PREV_LOW,DIRECTION,DOWN,398,30,2.4832307875912916,2.0993334204553897,-15.459592763356417,-1.729802795756189,-2.0724061912260767,-19.805922172771,0.38865308737111176,-0.3744471867252582,-196.3448378238949
